date,location,new_cases,new_deaths,total_cases,total_deaths
4/21/2020,Aruba,0,0,97,2
4/22/2020,Aruba,0,0,97,2
4/23/2020,Aruba,3,0,100,2
4/24/2020,Aruba,0,0,100,2
4/25/2020,Aruba,0,0,100,2
4/26/2020,Aruba,0,0,100,2
4/27/2020,Aruba,0,0,100,2
4/28/2020,Aruba,0,0,100,2
4/29/2020,Aruba,0,0,100,2
4/30/2020,Aruba,0,0,100,2
5/1/2020,Aruba,0,0,100,2
5/2/2020,Aruba,0,0,100,2
5/3/2020,Aruba,0,0,100,2
12/31/2019,Australia,0,0,0,0
1/1/2020,Australia,0,0,0,0
1/2/2020,Australia,0,0,0,0
1/3/2020,Australia,0,0,0,0
1/4/2020,Australia,0,0,0,0
1/5/2020,Australia,0,0,0,0
1/6/2020,Australia,0,0,0,0
1/7/2020,Australia,0,0,0,0
1/8/2020,Australia,0,0,0,0
1/9/2020,Australia,0,0,0,0
1/10/2020,Australia,0,0,0,0
1/11/2020,Australia,0,0,0,0
1/12/2020,Australia,0,0,0,0
1/13/2020,Australia,0,0,0,0
1/14/2020,Australia,0,0,0,0
1/15/2020,Australia,0,0,0,0
1/16/2020,Australia,0,0,0,0
1/17/2020,Australia,0,0,0,0
1/18/2020,Australia,0,0,0,0
1/19/2020,Australia,0,0,0,0
1/20/2020,Australia,0,0,0,0
1/21/2020,Australia,0,0,0,0
1/22/2020,Australia,0,0,0,0
1/23/2020,Australia,0,0,0,0
1/24/2020,Australia,0,0,0,0
1/25/2020,Australia,1,0,1,0
1/26/2020,Australia,3,0,4,0
1/27/2020,Australia,0,0,4,0
1/28/2020,Australia,0,0,4,0
1/29/2020,Australia,0,0,4,0
1/30/2020,Australia,2,0,6,0
1/31/2020,Australia,1,0,7,0
2/1/2020,Australia,2,0,9,0
2/2/2020,Australia,2,0,11,0
2/3/2020,Australia,0,0,11,0
2/4/2020,Australia,0,0,11,0
2/5/2020,Australia,1,0,12,0
2/6/2020,Australia,1,0,13,0
2/7/2020,Australia,1,0,14,0
2/8/2020,Australia,0,0,14,0
2/9/2020,Australia,0,0,14,0
2/10/2020,Australia,0,0,14,0
2/11/2020,Australia,0,0,14,0
2/12/2020,Australia,0,0,14,0
2/13/2020,Australia,0,0,14,0
2/14/2020,Australia,1,0,15,0
2/15/2020,Australia,0,0,15,0
2/16/2020,Australia,0,0,15,0
2/17/2020,Australia,0,0,15,0
2/18/2020,Australia,0,0,15,0
2/19/2020,Australia,0,0,15,0
2/20/2020,Australia,0,0,15,0
2/21/2020,Australia,2,0,17,0
2/22/2020,Australia,4,0,21,0
2/23/2020,Australia,1,0,22,0
2/24/2020,Australia,0,0,22,0
2/25/2020,Australia,0,0,22,0
2/26/2020,Australia,0,0,22,0
2/27/2020,Australia,1,0,23,0
2/28/2020,Australia,0,0,23,0
2/29/2020,Australia,2,0,25,0
3/1/2020,Australia,1,1,26,1
3/2/2020,Australia,3,0,29,1
3/3/2020,Australia,4,0,33,1
3/4/2020,Australia,8,0,41,1
3/5/2020,Australia,11,1,52,2
3/6/2020,Australia,7,0,59,2
3/7/2020,Australia,4,0,63,2
3/8/2020,Australia,11,1,74,3
3/9/2020,Australia,6,0,80,3
3/10/2020,Australia,20,0,100,3
3/11/2020,Australia,12,0,112,3
3/12/2020,Australia,14,0,126,3
3/13/2020,Australia,30,0,156,3
3/14/2020,Australia,41,0,197,3
3/15/2020,Australia,52,0,249,3
3/16/2020,Australia,49,2,298,5
3/17/2020,Australia,77,0,375,5
3/18/2020,Australia,79,0,454,5
3/19/2020,Australia,111,1,565,6
3/20/2020,Australia,144,0,709,6
3/21/2020,Australia,165,1,874,7
3/22/2020,Australia,224,0,1098,7
3/23/2020,Australia,611,0,1709,7
3/24/2020,Australia,114,0,1823,7
3/25/2020,Australia,600,1,2423,8
3/26/2020,Australia,376,3,2799,11
3/27/2020,Australia,367,2,3166,13
3/28/2020,Australia,212,0,3378,13
3/29/2020,Australia,431,1,3809,14
3/30/2020,Australia,284,2,4093,16
3/31/2020,Australia,464,3,4557,19
4/1/2020,Australia,150,1,4707,20
4/2/2020,Australia,269,1,4976,21
4/3/2020,Australia,248,2,5224,23
4/4/2020,Australia,324,7,5548,30
4/5/2020,Australia,139,4,5687,34
4/6/2020,Australia,57,2,5744,36
4/7/2020,Australia,100,6,5844,42
4/8/2020,Australia,112,3,5956,45
4/9/2020,Australia,96,5,6052,50
4/10/2020,Australia,100,2,6152,52
4/11/2020,Australia,86,2,6238,54
4/12/2020,Australia,51,3,6289,57
4/13/2020,Australia,33,4,6322,61
4/14/2020,Australia,44,0,6366,61
4/15/2020,Australia,50,0,6416,61
4/16/2020,Australia,42,2,6458,63
4/17/2020,Australia,39,0,6497,63
4/18/2020,Australia,36,4,6533,67
4/19/2020,Australia,53,2,6586,69
4/20/2020,Australia,26,1,6612,70
4/21/2020,Australia,13,1,6625,71
4/22/2020,Australia,22,3,6647,74
4/23/2020,Australia,7,0,6654,74
4/24/2020,Australia,13,1,6667,75
4/25/2020,Australia,20,4,6687,79
4/26/2020,Australia,16,2,6703,81
4/27/2020,Australia,10,2,6713,83
4/28/2020,Australia,12,1,6725,84
4/29/2020,Australia,13,4,6738,88
4/30/2020,Australia,8,2,6746,90
5/1/2020,Australia,16,2,6762,92
5/2/2020,Australia,5,1,6767,93
5/3/2020,Australia,16,0,6783,93
12/31/2019,Austria,0,0,0,0
1/1/2020,Austria,0,0,0,0
1/2/2020,Austria,0,0,0,0
1/3/2020,Austria,0,0,0,0
1/4/2020,Austria,0,0,0,0
1/5/2020,Austria,0,0,0,0
1/6/2020,Austria,0,0,0,0
1/7/2020,Austria,0,0,0,0
1/8/2020,Austria,0,0,0,0
1/9/2020,Austria,0,0,0,0
1/10/2020,Austria,0,0,0,0
1/11/2020,Austria,0,0,0,0
1/12/2020,Austria,0,0,0,0
1/13/2020,Austria,0,0,0,0
1/14/2020,Austria,0,0,0,0
1/15/2020,Austria,0,0,0,0
1/16/2020,Austria,0,0,0,0
1/17/2020,Austria,0,0,0,0
1/18/2020,Austria,0,0,0,0
1/19/2020,Austria,0,0,0,0
1/20/2020,Austria,0,0,0,0
1/21/2020,Austria,0,0,0,0
1/22/2020,Austria,0,0,0,0
1/23/2020,Austria,0,0,0,0
1/24/2020,Austria,0,0,0,0
1/25/2020,Austria,0,0,0,0
1/26/2020,Austria,0,0,0,0
1/27/2020,Austria,0,0,0,0
1/28/2020,Austria,0,0,0,0
1/29/2020,Austria,0,0,0,0
1/30/2020,Austria,0,0,0,0
1/31/2020,Austria,0,0,0,0
2/1/2020,Austria,0,0,0,0
2/2/2020,Austria,0,0,0,0
2/3/2020,Austria,0,0,0,0
2/4/2020,Austria,0,0,0,0
2/5/2020,Austria,0,0,0,0
2/6/2020,Austria,0,0,0,0
2/7/2020,Austria,0,0,0,0
2/8/2020,Austria,0,0,0,0
2/9/2020,Austria,0,0,0,0
2/10/2020,Austria,0,0,0,0
2/11/2020,Austria,0,0,0,0
2/12/2020,Austria,0,0,0,0
2/13/2020,Austria,0,0,0,0
2/14/2020,Austria,0,0,0,0
2/15/2020,Austria,0,0,0,0
2/16/2020,Austria,0,0,0,0
2/17/2020,Austria,0,0,0,0
2/18/2020,Austria,0,0,0,0
2/19/2020,Austria,0,0,0,0
2/20/2020,Austria,0,0,0,0
2/21/2020,Austria,0,0,0,0
2/22/2020,Austria,0,0,0,0
2/23/2020,Austria,0,0,0,0
2/24/2020,Austria,0,0,0,0
2/25/2020,Austria,0,0,0,0
2/26/2020,Austria,2,0,2,0
2/27/2020,Austria,0,0,2,0
2/28/2020,Austria,3,0,5,0
2/29/2020,Austria,2,0,7,0
3/1/2020,Austria,3,0,10,0
3/2/2020,Austria,4,0,14,0
3/3/2020,Austria,4,0,18,0
3/4/2020,Austria,6,0,24,0
3/5/2020,Austria,5,0,29,0
3/6/2020,Austria,12,0,41,0
3/7/2020,Austria,33,0,74,0
3/8/2020,Austria,25,0,99,0
3/9/2020,Austria,3,0,102,0
3/10/2020,Austria,29,0,131,0
3/11/2020,Austria,51,0,182,0
3/12/2020,Austria,64,0,246,0
3/13/2020,Austria,115,1,361,1
3/14/2020,Austria,143,0,504,1
3/15/2020,Austria,151,0,655,1
3/16/2020,Austria,205,0,860,1
3/17/2020,Austria,156,2,1016,3
3/18/2020,Austria,316,0,1332,3
3/19/2020,Austria,314,1,1646,4
3/20/2020,Austria,550,2,2196,6
3/21/2020,Austria,453,0,2649,6
3/22/2020,Austria,375,2,3024,8
3/23/2020,Austria,607,8,3631,16
3/24/2020,Austria,855,9,4486,25
3/25/2020,Austria,796,5,5282,30
3/26/2020,Austria,606,4,5888,34
3/27/2020,Austria,1141,18,7029,52
3/28/2020,Austria,668,16,7697,68
3/29/2020,Austria,594,0,8291,68
3/30/2020,Austria,522,18,8813,86
3/31/2020,Austria,805,22,9618,108
4/1/2020,Austria,564,20,10182,128
4/2/2020,Austria,529,18,10711,146
4/3/2020,Austria,418,12,11129,158
4/4/2020,Austria,396,10,11525,168
4/5/2020,Austria,241,18,11766,186
4/6/2020,Austria,217,18,11983,204
4/7/2020,Austria,314,16,12297,220
4/8/2020,Austria,343,23,12640,243
4/9/2020,Austria,329,30,12969,273
4/10/2020,Austria,279,22,13248,295
4/11/2020,Austria,312,24,13560,319
4/12/2020,Austria,247,18,13807,337
4/13/2020,Austria,130,13,13937,350
4/14/2020,Austria,106,18,14043,368
4/15/2020,Austria,191,16,14234,384
4/16/2020,Austria,136,9,14370,393
4/17/2020,Austria,78,17,14448,410
4/18/2020,Austria,155,21,14603,431
4/19/2020,Austria,59,12,14662,443
4/20/2020,Austria,48,9,14710,452
4/21/2020,Austria,73,10,14783,462
4/22/2020,Austria,50,1,14833,463
4/23/2020,Austria,91,31,14924,494
4/24/2020,Austria,61,14,14985,508
4/25/2020,Austria,83,5,15068,513
4/26/2020,Austria,66,23,15134,536
4/27/2020,Austria,55,6,15189,542
4/28/2020,Austria,67,7,15256,549
4/29/2020,Austria,58,20,15314,569
4/30/2020,Austria,50,11,15364,580
5/1/2020,Austria,93,4,15457,584
5/2/2020,Austria,74,5,15531,589
5/3/2020,Austria,27,7,15558,596
12/31/2019,Azerbaijan,0,0,0,0
1/1/2020,Azerbaijan,0,0,0,0
1/2/2020,Azerbaijan,0,0,0,0
1/3/2020,Azerbaijan,0,0,0,0
1/4/2020,Azerbaijan,0,0,0,0
1/5/2020,Azerbaijan,0,0,0,0
1/6/2020,Azerbaijan,0,0,0,0
1/7/2020,Azerbaijan,0,0,0,0
1/8/2020,Azerbaijan,0,0,0,0
1/9/2020,Azerbaijan,0,0,0,0
1/10/2020,Azerbaijan,0,0,0,0
1/11/2020,Azerbaijan,0,0,0,0
1/12/2020,Azerbaijan,0,0,0,0
1/13/2020,Azerbaijan,0,0,0,0
1/14/2020,Azerbaijan,0,0,0,0
1/15/2020,Azerbaijan,0,0,0,0
1/16/2020,Azerbaijan,0,0,0,0
1/17/2020,Azerbaijan,0,0,0,0
1/18/2020,Azerbaijan,0,0,0,0
1/19/2020,Azerbaijan,0,0,0,0
1/20/2020,Azerbaijan,0,0,0,0
1/21/2020,Azerbaijan,0,0,0,0
1/22/2020,Azerbaijan,0,0,0,0
1/23/2020,Azerbaijan,0,0,0,0
1/24/2020,Azerbaijan,0,0,0,0
1/25/2020,Azerbaijan,0,0,0,0
1/26/2020,Azerbaijan,0,0,0,0
1/27/2020,Azerbaijan,0,0,0,0
1/28/2020,Azerbaijan,0,0,0,0
1/29/2020,Azerbaijan,0,0,0,0
1/30/2020,Azerbaijan,0,0,0,0
1/31/2020,Azerbaijan,0,0,0,0
2/1/2020,Azerbaijan,0,0,0,0
2/2/2020,Azerbaijan,0,0,0,0
2/3/2020,Azerbaijan,0,0,0,0
2/4/2020,Azerbaijan,0,0,0,0
2/5/2020,Azerbaijan,0,0,0,0
2/6/2020,Azerbaijan,0,0,0,0
2/7/2020,Azerbaijan,0,0,0,0
2/8/2020,Azerbaijan,0,0,0,0
2/9/2020,Azerbaijan,0,0,0,0
2/10/2020,Azerbaijan,0,0,0,0
2/11/2020,Azerbaijan,0,0,0,0
2/12/2020,Azerbaijan,0,0,0,0
2/13/2020,Azerbaijan,0,0,0,0
2/14/2020,Azerbaijan,0,0,0,0
2/15/2020,Azerbaijan,0,0,0,0
2/16/2020,Azerbaijan,0,0,0,0
2/17/2020,Azerbaijan,0,0,0,0
2/18/2020,Azerbaijan,0,0,0,0
2/19/2020,Azerbaijan,0,0,0,0
2/20/2020,Azerbaijan,0,0,0,0
2/21/2020,Azerbaijan,0,0,0,0
2/22/2020,Azerbaijan,0,0,0,0
2/23/2020,Azerbaijan,0,0,0,0
2/24/2020,Azerbaijan,0,0,0,0
2/25/2020,Azerbaijan,0,0,0,0
2/26/2020,Azerbaijan,0,0,0,0
2/27/2020,Azerbaijan,0,0,0,0
2/28/2020,Azerbaijan,0,0,0,0
2/29/2020,Azerbaijan,1,0,1,0
3/1/2020,Azerbaijan,0,0,1,0
3/2/2020,Azerbaijan,2,0,3,0
3/6/2020,Azerbaijan,3,0,6,0
3/7/2020,Azerbaijan,3,0,9,0
3/11/2020,Azerbaijan,2,0,11,0
3/12/2020,Azerbaijan,2,0,13,0
3/13/2020,Azerbaijan,0,0,13,0
3/15/2020,Azerbaijan,6,0,19,0
3/16/2020,Azerbaijan,0,0,19,0
3/17/2020,Azerbaijan,0,0,19,0
3/18/2020,Azerbaijan,9,0,28,0
3/19/2020,Azerbaijan,6,0,34,0
3/20/2020,Azerbaijan,10,0,44,0
3/21/2020,Azerbaijan,0,1,44,1
3/22/2020,Azerbaijan,9,0,53,1
3/23/2020,Azerbaijan,12,0,65,1
3/24/2020,Azerbaijan,7,0,72,1
3/25/2020,Azerbaijan,15,0,87,1
3/26/2020,Azerbaijan,6,1,93,2
3/27/2020,Azerbaijan,29,1,122,3
3/28/2020,Azerbaijan,43,0,165,3
3/29/2020,Azerbaijan,17,1,182,4
3/30/2020,Azerbaijan,27,0,209,4
3/31/2020,Azerbaijan,64,0,273,4
4/1/2020,Azerbaijan,25,1,298,5
4/2/2020,Azerbaijan,61,0,359,5
4/3/2020,Azerbaijan,41,0,400,5
4/4/2020,Azerbaijan,43,0,443,5
4/5/2020,Azerbaijan,78,0,521,5
4/6/2020,Azerbaijan,63,2,584,7
4/7/2020,Azerbaijan,57,0,641,7
4/8/2020,Azerbaijan,76,1,717,8
4/9/2020,Azerbaijan,105,0,822,8
4/10/2020,Azerbaijan,104,1,926,9
4/11/2020,Azerbaijan,65,1,991,10
4/12/2020,Azerbaijan,67,1,1058,11
4/13/2020,Azerbaijan,40,0,1098,11
4/14/2020,Azerbaijan,50,1,1148,12
4/15/2020,Azerbaijan,49,1,1197,13
4/16/2020,Azerbaijan,56,0,1253,13
4/17/2020,Azerbaijan,30,2,1283,15
4/18/2020,Azerbaijan,57,0,1340,15
4/19/2020,Azerbaijan,33,3,1373,18
4/20/2020,Azerbaijan,25,1,1398,19
4/21/2020,Azerbaijan,38,0,1436,19
4/22/2020,Azerbaijan,44,1,1480,20
4/23/2020,Azerbaijan,38,0,1518,20
4/24/2020,Azerbaijan,30,0,1548,20
4/25/2020,Azerbaijan,44,1,1592,21
4/26/2020,Azerbaijan,25,0,1617,21
4/27/2020,Azerbaijan,28,0,1645,21
4/28/2020,Azerbaijan,33,1,1678,22
4/29/2020,Azerbaijan,39,0,1717,22
4/30/2020,Azerbaijan,49,1,1766,23
5/1/2020,Azerbaijan,38,1,1804,24
5/2/2020,Azerbaijan,50,1,1854,25
5/3/2020,Azerbaijan,40,0,1894,25
3/16/2020,Bahamas,1,0,1,0
3/17/2020,Bahamas,0,0,1,0
3/20/2020,Bahamas,2,0,3,0
3/21/2020,Bahamas,1,0,4,0
3/22/2020,Bahamas,0,0,4,0
3/23/2020,Bahamas,0,0,4,0
3/24/2020,Bahamas,0,0,4,0
3/25/2020,Bahamas,0,0,4,0
3/26/2020,Bahamas,1,0,5,0
3/27/2020,Bahamas,4,0,9,0
3/28/2020,Bahamas,0,0,9,0
3/29/2020,Bahamas,2,0,11,0
3/30/2020,Bahamas,3,0,14,0
3/31/2020,Bahamas,0,0,14,0
4/1/2020,Bahamas,1,0,15,0
4/2/2020,Bahamas,6,1,21,1
4/3/2020,Bahamas,3,0,24,1
4/4/2020,Bahamas,0,2,24,3
4/5/2020,Bahamas,4,1,28,4
4/6/2020,Bahamas,1,1,29,5
4/7/2020,Bahamas,4,0,33,5
4/8/2020,Bahamas,3,1,36,6
4/9/2020,Bahamas,4,1,40,7
4/10/2020,Bahamas,1,1,41,8
4/11/2020,Bahamas,1,0,42,8
4/12/2020,Bahamas,4,0,46,8
4/13/2020,Bahamas,1,0,47,8
4/14/2020,Bahamas,2,0,49,8
4/15/2020,Bahamas,0,0,49,8
4/16/2020,Bahamas,4,0,53,8
4/17/2020,Bahamas,1,1,54,9
4/18/2020,Bahamas,1,0,55,9
4/19/2020,Bahamas,3,0,58,9
4/20/2020,Bahamas,2,0,60,9
4/21/2020,Bahamas,4,0,64,9
4/22/2020,Bahamas,1,0,65,9
4/23/2020,Bahamas,5,0,70,9
4/24/2020,Bahamas,2,2,72,11
4/25/2020,Bahamas,1,0,73,11
4/26/2020,Bahamas,5,0,78,11
4/27/2020,Bahamas,2,0,80,11
4/28/2020,Bahamas,0,0,80,11
4/29/2020,Bahamas,0,0,80,11
4/30/2020,Bahamas,0,0,80,11
5/1/2020,Bahamas,1,0,81,11
5/2/2020,Bahamas,1,0,82,11
5/3/2020,Bahamas,1,0,83,11
12/31/2019,Bahrain,0,0,0,0
1/1/2020,Bahrain,0,0,0,0
1/2/2020,Bahrain,0,0,0,0
1/3/2020,Bahrain,0,0,0,0
1/4/2020,Bahrain,0,0,0,0
1/5/2020,Bahrain,0,0,0,0
1/6/2020,Bahrain,0,0,0,0
1/7/2020,Bahrain,0,0,0,0
1/8/2020,Bahrain,0,0,0,0
1/9/2020,Bahrain,0,0,0,0
1/10/2020,Bahrain,0,0,0,0
1/11/2020,Bahrain,0,0,0,0
1/12/2020,Bahrain,0,0,0,0
1/13/2020,Bahrain,0,0,0,0
1/14/2020,Bahrain,0,0,0,0
1/15/2020,Bahrain,0,0,0,0
1/16/2020,Bahrain,0,0,0,0
1/17/2020,Bahrain,0,0,0,0
1/18/2020,Bahrain,0,0,0,0
1/19/2020,Bahrain,0,0,0,0
1/20/2020,Bahrain,0,0,0,0
1/21/2020,Bahrain,0,0,0,0
1/22/2020,Bahrain,0,0,0,0
1/23/2020,Bahrain,0,0,0,0
1/24/2020,Bahrain,0,0,0,0
1/25/2020,Bahrain,0,0,0,0
1/26/2020,Bahrain,0,0,0,0
1/27/2020,Bahrain,0,0,0,0
1/28/2020,Bahrain,0,0,0,0
1/29/2020,Bahrain,0,0,0,0
1/30/2020,Bahrain,0,0,0,0
1/31/2020,Bahrain,0,0,0,0
2/1/2020,Bahrain,0,0,0,0
2/2/2020,Bahrain,0,0,0,0
2/3/2020,Bahrain,0,0,0,0
2/4/2020,Bahrain,0,0,0,0
2/5/2020,Bahrain,0,0,0,0
2/6/2020,Bahrain,0,0,0,0
2/7/2020,Bahrain,0,0,0,0
2/8/2020,Bahrain,0,0,0,0
2/9/2020,Bahrain,0,0,0,0
2/10/2020,Bahrain,0,0,0,0
2/11/2020,Bahrain,0,0,0,0
2/12/2020,Bahrain,0,0,0,0
2/13/2020,Bahrain,0,0,0,0
2/14/2020,Bahrain,0,0,0,0
2/15/2020,Bahrain,0,0,0,0
2/16/2020,Bahrain,0,0,0,0
2/17/2020,Bahrain,0,0,0,0
2/18/2020,Bahrain,0,0,0,0
2/19/2020,Bahrain,0,0,0,0
2/20/2020,Bahrain,0,0,0,0
2/21/2020,Bahrain,0,0,0,0
2/22/2020,Bahrain,0,0,0,0
2/23/2020,Bahrain,0,0,0,0
2/24/2020,Bahrain,1,0,1,0
2/25/2020,Bahrain,1,0,2,0
2/26/2020,Bahrain,21,0,23,0
2/27/2020,Bahrain,10,0,33,0
2/28/2020,Bahrain,0,0,33,0
2/29/2020,Bahrain,5,0,38,0
3/1/2020,Bahrain,3,0,41,0
3/2/2020,Bahrain,6,0,47,0
3/4/2020,Bahrain,2,0,49,0
3/5/2020,Bahrain,3,0,52,0
3/6/2020,Bahrain,0,0,52,0
3/7/2020,Bahrain,4,0,56,0
3/8/2020,Bahrain,7,0,63,0
3/9/2020,Bahrain,16,0,79,0
3/10/2020,Bahrain,30,0,109,0
3/11/2020,Bahrain,1,0,110,0
3/12/2020,Bahrain,52,0,162,0
3/13/2020,Bahrain,0,0,162,0
3/14/2020,Bahrain,48,0,210,0
3/15/2020,Bahrain,1,0,211,0
3/16/2020,Bahrain,3,0,214,0
3/17/2020,Bahrain,7,1,221,1
3/18/2020,Bahrain,16,0,237,1
3/19/2020,Bahrain,19,0,256,1
3/20/2020,Bahrain,13,0,269,1
3/21/2020,Bahrain,16,0,285,1
3/22/2020,Bahrain,21,0,306,1
3/23/2020,Bahrain,28,1,334,2
3/24/2020,Bahrain,5,0,339,2
3/25/2020,Bahrain,51,1,390,3
3/26/2020,Bahrain,29,0,419,3
3/27/2020,Bahrain,39,1,458,4
3/28/2020,Bahrain,8,0,466,4
3/29/2020,Bahrain,7,0,473,4
3/30/2020,Bahrain,27,0,500,4
3/31/2020,Bahrain,15,0,515,4
4/1/2020,Bahrain,52,0,567,4
4/2/2020,Bahrain,2,0,569,4
4/3/2020,Bahrain,74,0,643,4
4/4/2020,Bahrain,0,0,643,4
4/5/2020,Bahrain,45,0,688,4
4/6/2020,Bahrain,12,0,700,4
4/7/2020,Bahrain,56,0,756,4
4/8/2020,Bahrain,55,1,811,5
4/9/2020,Bahrain,12,0,823,5
4/10/2020,Bahrain,64,0,887,5
4/11/2020,Bahrain,111,1,998,6
4/12/2020,Bahrain,42,0,1040,6
4/13/2020,Bahrain,96,0,1136,6
4/14/2020,Bahrain,225,1,1361,7
4/15/2020,Bahrain,167,0,1528,7
4/16/2020,Bahrain,145,0,1673,7
4/17/2020,Bahrain,27,0,1700,7
4/18/2020,Bahrain,44,0,1744,7
4/19/2020,Bahrain,29,0,1773,7
4/20/2020,Bahrain,100,0,1873,7
4/21/2020,Bahrain,34,0,1907,7
4/22/2020,Bahrain,66,0,1973,7
4/23/2020,Bahrain,34,0,2007,7
4/24/2020,Bahrain,210,1,2217,8
4/25/2020,Bahrain,301,0,2518,8
4/26/2020,Bahrain,71,0,2589,8
4/27/2020,Bahrain,58,0,2647,8
4/28/2020,Bahrain,76,0,2723,8
4/29/2020,Bahrain,88,0,2811,8
4/30/2020,Bahrain,110,0,2921,8
5/1/2020,Bahrain,119,0,3040,8
5/2/2020,Bahrain,130,0,3170,8
5/3/2020,Bahrain,114,0,3284,8
3/9/2020,Bangladesh,3,0,3,0
3/15/2020,Bangladesh,0,0,3,0
3/17/2020,Bangladesh,2,0,5,0
3/18/2020,Bangladesh,3,0,8,0
3/19/2020,Bangladesh,2,0,10,0
3/20/2020,Bangladesh,0,0,10,0
3/21/2020,Bangladesh,7,0,17,0
3/22/2020,Bangladesh,7,2,24,2
3/23/2020,Bangladesh,3,1,27,3
3/24/2020,Bangladesh,6,0,33,3
3/25/2020,Bangladesh,6,1,39,4
3/26/2020,Bangladesh,0,1,39,5
3/27/2020,Bangladesh,9,0,48,5
3/28/2020,Bangladesh,0,0,48,5
3/29/2020,Bangladesh,0,0,48,5
3/30/2020,Bangladesh,1,0,49,5
3/31/2020,Bangladesh,0,0,49,5
4/1/2020,Bangladesh,2,0,51,5
4/2/2020,Bangladesh,3,1,54,6
4/3/2020,Bangladesh,2,0,56,6
4/4/2020,Bangladesh,5,0,61,6
4/5/2020,Bangladesh,9,2,70,8
4/6/2020,Bangladesh,18,1,88,9
4/7/2020,Bangladesh,35,3,123,12
4/8/2020,Bangladesh,41,5,164,17
4/9/2020,Bangladesh,54,3,218,20
4/10/2020,Bangladesh,112,1,330,21
4/11/2020,Bangladesh,94,6,424,27
4/12/2020,Bangladesh,58,3,482,30
4/13/2020,Bangladesh,139,4,621,34
4/14/2020,Bangladesh,182,5,803,39
4/15/2020,Bangladesh,209,7,1012,46
4/16/2020,Bangladesh,219,4,1231,50
4/17/2020,Bangladesh,341,10,1572,60
4/18/2020,Bangladesh,266,15,1838,75
4/19/2020,Bangladesh,306,9,2144,84
4/20/2020,Bangladesh,312,7,2456,91
4/21/2020,Bangladesh,492,10,2948,101
4/22/2020,Bangladesh,434,9,3382,110
4/23/2020,Bangladesh,390,10,3772,120
4/24/2020,Bangladesh,414,7,4186,127
4/25/2020,Bangladesh,503,4,4689,131
4/26/2020,Bangladesh,309,9,4998,140
4/27/2020,Bangladesh,418,5,5416,145
4/28/2020,Bangladesh,497,7,5913,152
4/29/2020,Bangladesh,549,3,6462,155
4/30/2020,Bangladesh,641,8,7103,163
5/1/2020,Bangladesh,564,5,7667,168
5/2/2020,Bangladesh,571,2,8238,170
5/3/2020,Bangladesh,552,5,8790,175
3/18/2020,Barbados,1,0,1,0
3/19/2020,Barbados,0,0,1,0
3/20/2020,Barbados,1,0,2,0
3/21/2020,Barbados,4,0,6,0
3/22/2020,Barbados,8,0,14,0
3/23/2020,Barbados,3,0,17,0
3/24/2020,Barbados,0,0,17,0
3/25/2020,Barbados,1,0,18,0
3/26/2020,Barbados,0,0,18,0
3/27/2020,Barbados,6,0,24,0
3/28/2020,Barbados,0,0,24,0
3/29/2020,Barbados,2,0,26,0
3/30/2020,Barbados,7,0,33,0
3/31/2020,Barbados,1,0,34,0
4/1/2020,Barbados,0,0,34,0
4/2/2020,Barbados,11,0,45,0
4/3/2020,Barbados,0,0,45,0
4/4/2020,Barbados,0,0,45,0
4/5/2020,Barbados,6,0,51,0
4/6/2020,Barbados,5,1,56,1
4/7/2020,Barbados,4,1,60,2
4/8/2020,Barbados,3,1,63,3
4/9/2020,Barbados,0,0,63,3
4/10/2020,Barbados,3,0,66,3
4/11/2020,Barbados,1,1,67,4
4/12/2020,Barbados,1,0,68,4
4/13/2020,Barbados,3,0,71,4
4/14/2020,Barbados,1,0,72,4
4/15/2020,Barbados,1,1,73,5
4/16/2020,Barbados,2,0,75,5
4/17/2020,Barbados,0,0,75,5
4/18/2020,Barbados,0,0,75,5
4/19/2020,Barbados,0,0,75,5
4/20/2020,Barbados,0,0,75,5
4/21/2020,Barbados,0,0,75,5
4/22/2020,Barbados,0,0,75,5
4/23/2020,Barbados,1,1,76,6
4/24/2020,Barbados,0,0,76,6
4/25/2020,Barbados,0,0,76,6
4/26/2020,Barbados,3,0,79,6
4/27/2020,Barbados,0,0,79,6
4/28/2020,Barbados,1,0,80,6
4/29/2020,Barbados,0,0,80,6
4/30/2020,Barbados,0,1,80,7
5/1/2020,Barbados,1,0,81,7
5/2/2020,Barbados,0,0,81,7
5/3/2020,Barbados,0,0,81,7
12/31/2019,Belarus,0,0,0,0
1/1/2020,Belarus,0,0,0,0
1/2/2020,Belarus,0,0,0,0
1/3/2020,Belarus,0,0,0,0
1/4/2020,Belarus,0,0,0,0
1/5/2020,Belarus,0,0,0,0
1/6/2020,Belarus,0,0,0,0
1/7/2020,Belarus,0,0,0,0
1/8/2020,Belarus,0,0,0,0
1/9/2020,Belarus,0,0,0,0
1/10/2020,Belarus,0,0,0,0
1/11/2020,Belarus,0,0,0,0
1/12/2020,Belarus,0,0,0,0
1/13/2020,Belarus,0,0,0,0
1/14/2020,Belarus,0,0,0,0
1/15/2020,Belarus,0,0,0,0
1/16/2020,Belarus,0,0,0,0
1/17/2020,Belarus,0,0,0,0
1/18/2020,Belarus,0,0,0,0
1/19/2020,Belarus,0,0,0,0
1/20/2020,Belarus,0,0,0,0
1/21/2020,Belarus,0,0,0,0
1/22/2020,Belarus,0,0,0,0
